Fecha,Hora,v4 (Voltaje) [V],m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (40 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],t7 (60 cm) [C],tz (T Amb superficie) [C],v7 (Voltaje) [V]
2022-09-30,04:48:00,,--,--,--,--,--,--,--,--,--
2022-09-30,09:36:00,,--,--,--,--,--,--,--,--,--
2022-09-30,14:24:00,,--,--,--,--,--,--,--,--,--
2022-09-30,19:12:00,,--,--,--,--,--,--,--,--,--
2022-09-30,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-01,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-01,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-01,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-01,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-01,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-01,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-02,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-02,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-02,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-02,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-02,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-02,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-03,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-03,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-03,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-03,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-03,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-03,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-04,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-04,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-04,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-04,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-04,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-04,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-05,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-05,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-05,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-05,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-05,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-05,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-06,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-06,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-06,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-06,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-06,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-06,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-07,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-07,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-07,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-07,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-07,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-07,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-08,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-08,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-08,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-08,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-08,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-08,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-09,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-09,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-09,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-09,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-09,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-09,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-10,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-10,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-10,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-10,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-10,19:12:00,,58.32,65.43,66.49,59.02,41.41,40.92,11.99,12.46,
2022-10-10,22:05:49,,58.32,65.43,66.49,59.02,41.41,40.92,11.99,12.46,
2022-10-11,16:41:11,6.58,59,66.22,66.76,58.68,40.93,39.4,12.62,14.93,
2022-10-11,18:31:16,6.66,59.02,66.32,66.76,58.66,40.93,39.39,12.56,13.87,
2022-10-11,20:21:22,6.42,58.85,66.33,66.76,58.66,40.93,39.38,12.56,13,
2022-10-11,22:01:27,6.3,58.7,66.32,66.8,58.66,40.93,39.37,12.56,12.25,
2022-10-11,23:51:32,6.3,58.56,66.25,66.83,58.66,40.93,39.37,12.56,11.75,
2022-10-12,00:01:33,6.3,58.56,66.24,66.83,58.66,40.93,39.37,12.56,11.75,
2022-10-12,06:01:50,6.24,58.28,66.04,66.85,58.67,40.93,39.37,12.62,11.31,
2022-10-12,12:02:08,6.6,58.26,65.91,66.8,58.69,40.93,39.37,12.62,13.43,
2022-10-12,17:52:26,6.55,58.85,66.32,66.76,58.69,40.91,39.37,12.62,16.75,
2022-10-12,23:52:43,6.29,58.28,66.33,66.92,58.68,40.91,39.34,12.68,12.68,
2022-10-13,00:02:44,6.28,58.27,66.32,66.92,58.68,40.91,39.34,12.68,12.62,
2022-10-13,05:53:01,6.24,57.78,65.94,66.98,58.73,40.91,39.34,12.81,11.06,
2022-10-13,11:53:19,6.61,57.7,65.68,66.9,58.76,40.95,39.34,12.87,13.31,
2022-10-13,17:53:36,6.57,58.22,66.01,66.8,58.76,40.95,39.34,12.87,15.93,
2022-10-13,23:53:54,6.29,57.66,65.96,66.9,58.74,40.95,39.32,12.87,12.12,
2022-10-14,00:03:55,6.29,57.65,65.94,66.91,58.74,40.93,39.32,12.87,12.06,
2022-10-14,04:24:07,6.26,57.27,65.65,66.91,58.76,40.93,39.31,12.93,10.75,
2022-10-14,08:54:21,7.22,57.01,65.37,66.85,58.78,40.96,39.31,13,10.25,
2022-10-14,13:14:34,6.57,57.39,65.33,66.75,58.79,40.96,39.32,12.93,15,
2022-10-14,23:55:05,6.28,57.27,65.69,66.79,58.74,40.93,39.29,12.87,12.5,
2022-10-15,00:05:06,6.29,57.24,65.69,66.79,58.74,40.93,39.29,12.87,12.43,
2022-10-15,05:55:23,6.24,56.82,65.33,66.82,58.76,40.93,39.28,13,11.18,
2022-10-15,12:05:41,6.65,59.43,65.56,66.62,58.81,40.91,39.3,13,12.37,
2022-10-15,17:55:58,6.59,60.21,66.35,66.74,58.78,40.93,39.29,12.93,14.5,
2022-10-15,23:56:16,6.3,59.96,66.47,66.94,58.76,40.91,39.25,12.93,12.75,
2022-10-16,00:06:16,6.3,59.95,66.47,66.94,58.75,40.91,39.27,12.93,12.68,
2022-10-16,03:06:24,6.27,59.89,66.44,67,58.76,40.91,39.25,12.93,12.25,
2022-10-16,06:16:33,6.24,59.84,66.4,67.04,58.77,40.91,39.25,12.93,11.93,
2022-10-16,09:16:41,6.86,59.83,66.36,67.05,58.78,40.93,39.25,13,11.93,
2022-10-16,12:26:50,6.64,59.91,66.35,67.05,58.78,40.93,39.25,12.93,12.93,
2022-10-17,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-17,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-17,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-17,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-17,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-17,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-18,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-18,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-18,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-18,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-18,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-18,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-19,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-19,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-19,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-19,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-19,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-19,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-20,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-20,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-20,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-20,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-20,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-20,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-21,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-21,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-21,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-21,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-21,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-21,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-22,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-22,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-22,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-22,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-22,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-22,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-23,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-23,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-23,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-23,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-23,19:12:00,,--,--,--,--,--,--,--,--,--
2022-10-23,22:05:49,,--,--,--,--,--,--,--,--,--
2022-10-24,00:00:00,,--,--,--,--,--,--,--,--,--
2022-10-24,04:48:00,,--,--,--,--,--,--,--,--,--
2022-10-24,09:36:00,,--,--,--,--,--,--,--,--,--
2022-10-24,14:24:00,,--,--,--,--,--,--,--,--,--
2022-10-24,19:12:00,,59.53,66.38,67.13,58.78,40.92,39.16,13.0,12.34,
2022-10-24,22:05:49,,59.53,66.38,67.13,58.78,40.92,39.16,13.0,12.34,
2022-10-25,10:16:55,6.68,59.16,66.41,67.21,58.79,40.91,39.07,13.06,11.75,
2022-10-25,15:17:09,6.62,59.42,66.51,67.14,58.79,40.9,39.07,13.06,14.25,
2022-10-25,18:07:18,6.65,59.39,66.6,67.12,58.78,40.91,39.07,13.06,13.87,
2022-10-25,20:57:26,6.35,59.28,66.61,67.15,58.77,40.9,39.06,13,13.37,
2022-10-25,23:57:35,6.3,59.1,66.56,67.19,58.77,40.89,39.05,13.06,12.62,
2022-10-26,00:07:35,6.3,59.09,66.56,67.19,58.77,40.9,39.05,13.06,12.62,
2022-10-26,05:47:52,6.24,58.83,66.41,67.19,58.78,40.89,39.04,13.06,11.87,
2022-10-26,12:18:11,6.57,58.89,66.26,67.17,58.81,40.9,39.05,13.12,15.31,
2022-10-26,17:58:28,6.52,59.46,66.72,67.12,58.79,40.89,39.03,13.06,18,
2022-10-26,23:58:45,6.28,58.87,66.75,67.3,58.81,40.89,39.02,13.18,13.68,
2022-10-27,00:18:46,6.28,58.84,66.73,67.31,58.81,40.89,39.02,13.18,13.56,
2022-10-27,06:19:04,6.24,58.38,66.36,67.37,58.86,40.89,39,13.31,12.37,
2022-10-27,12:09:22,6.62,63.13,66.61,67.22,58.93,40.89,39.03,13.43,14.87,
2022-10-27,17:59:39,6.57,62.9,67.56,67.29,58.92,40.91,39.02,13.43,16.18,
2022-10-27,23:59:57,6.29,61.86,67.56,67.48,58.92,40.91,39.02,13.5,12.87,
2022-10-28,00:09:57,6.29,61.84,67.54,67.48,58.92,40.91,39.02,13.43,12.81,
2022-10-28,06:00:15,6.24,61.29,67.26,67.51,58.95,40.93,39,13.56,11.31,
2022-10-28,12:00:32,6.6,61.3,67.1,67.46,58.96,40.95,39.03,13.56,14.37,
2022-10-28,17:50:50,6.52,61.61,67.48,67.4,58.94,40.95,39.03,13.5,16.43,
2022-10-28,23:51:08,6.29,60.96,67.51,67.51,58.92,40.95,39,13.5,13.31,
2022-10-29,00:01:08,6.29,60.94,67.5,67.53,58.92,40.95,39,13.5,13.18,
2022-10-29,06:41:27,6.22,60.36,67.16,67.56,58.95,40.96,39,13.62,11.62,
2022-10-29,12:31:45,6.59,60.5,67.01,67.47,58.97,40.97,39,13.62,15.62,
2022-10-29,18:12:02,6.54,60.84,67.43,67.44,58.96,40.97,39,13.56,16.93,
2022-10-29,23:52:19,6.29,60.28,67.4,67.57,58.95,40.96,39,13.56,14,
2022-10-30,00:02:19,6.29,60.26,67.4,67.58,58.95,40.97,39,13.56,13.93,
2022-10-30,05:52:37,6.24,59.91,67.18,67.62,58.99,40.97,38.99,13.68,13.37,
2022-10-30,11:52:54,6.6,59.71,66.99,67.6,59.02,40.99,39,13.75,14.18,
2022-10-30,17:53:12,6.58,59.78,67.11,67.53,59.03,40.99,39,13.75,15.18,
2022-10-30,23:53:30,6.28,59.21,66.92,67.56,59.01,40.99,38.98,13.81,12,
2022-10-31,00:03:30,6.28,59.19,66.9,67.55,59.02,40.99,38.99,13.75,11.93,
2022-10-31,05:53:47,6.23,58.6,66.44,67.49,59.02,41,38.99,13.81,9.93,
2022-10-31,12:04:05,6.57,58.69,66.14,67.31,59.01,41,38.99,13.75,15,
2022-10-31,17:54:23,6.53,59.34,66.67,67.18,58.96,40.99,38.98,13.62,17.25,
2022-10-31,23:54:41,6.28,58.83,66.72,67.3,58.92,40.97,38.96,13.56,13.43,
2022-11-01,00:04:41,6.28,58.81,66.71,67.31,58.92,40.97,38.96,13.56,13.37,
2022-11-01,05:54:58,6.23,58.26,66.33,67.35,58.94,40.96,38.95,13.62,11.5,
2022-11-01,11:55:17,6.59,58.27,66.05,67.25,58.96,40.96,38.95,13.62,15.56,
2022-11-01,17:55:35,6.56,58.79,66.47,67.16,58.94,40.95,38.93,13.62,17.31,
2022-11-01,23:55:52,6.28,58.25,66.44,67.26,58.92,40.93,38.91,13.62,13.43,
2022-11-02,00:05:53,6.28,58.23,66.42,67.26,58.92,40.93,38.91,13.62,13.37,
2022-11-02,05:56:10,6.23,57.69,66,67.3,58.95,40.93,38.91,13.68,11.56,
2022-11-02,11:56:28,6.59,57.67,65.71,67.19,58.97,40.95,38.91,13.75,15.37,
2022-11-02,17:56:46,6.57,58.38,66.21,67.06,58.97,40.93,38.91,13.68,16.93,
2022-11-02,23:56:21,6.29,64,67.44,67.28,58.95,40.9,38.89,13.68,13.25,
2022-11-03,00:06:22,6.29,63.94,67.46,67.29,58.95,40.91,38.89,13.68,13.31,
2022-11-03,05:56:40,6.24,62.74,67.36,67.51,58.99,40.91,38.88,13.75,12.87,
2022-11-03,11:46:57,6.62,62.36,67.3,67.54,59.01,40.91,38.88,13.81,14.25,
2022-11-03,18:07:16,6.6,62.21,67.57,67.54,59,40.93,38.88,13.75,15.25,
2022-11-03,23:57:33,6.3,61.43,67.44,67.62,58.99,40.93,38.86,13.75,13.43,
2022-11-04,00:07:33,6.3,61.43,67.44,67.62,58.99,40.93,38.86,13.81,13.37,
2022-11-04,05:47:50,6.24,61.12,67.31,67.61,59.01,40.93,38.86,13.81,13,
2022-11-04,12:28:10,6.62,60.9,67.19,67.57,59.01,40.95,38.86,13.81,13.81,
2022-11-04,18:08:26,6.63,60.92,67.31,67.51,59.01,40.95,38.86,13.81,14.43,
2022-11-04,23:58:44,6.3,60.43,67.17,67.55,58.99,40.95,38.86,13.81,12.87,
2022-11-05,00:08:44,6.3,60.43,67.17,67.56,59,40.95,38.84,13.81,12.87,
2022-11-05,05:29:00,6.25,60.2,67.01,67.53,59,40.95,38.84,13.81,12.68,
2022-11-05,11:19:17,6.63,60.02,66.9,67.46,58.99,40.95,38.86,13.81,13.12,
2022-11-05,17:19:35,6.55,60.28,67.08,67.4,58.98,40.95,38.84,13.75,16,
2022-11-05,23:59:55,6.29,59.75,67.01,67.46,58.96,40.93,38.84,13.75,12.68,
2022-11-06,00:09:56,6.29,59.73,67.01,67.47,58.96,40.93,38.83,13.75,12.68,
2022-11-06,06:00:13,6.24,59.27,66.67,67.46,58.98,40.93,38.83,13.81,11.62,
2022-11-06,12:00:31,6.62,59.31,66.51,67.33,58.98,40.93,38.83,13.81,14.68,
2022-11-06,17:50:49,6.59,59.68,66.86,67.26,58.96,40.93,38.82,13.75,16.5,
2022-11-06,23:51:06,6.3,59.28,66.85,67.37,58.95,40.93,38.81,13.75,14.18,
2022-11-07,00:01:07,6.3,59.28,66.85,67.37,58.95,40.93,38.81,13.75,14.18,
2022-11-07,05:51:30,6.24,58.94,66.62,67.42,58.97,40.93,38.8,13.81,13.37,
2022-11-07,11:51:42,6.6,66.68,67.47,67.4,59.02,40.91,38.81,13.87,15.62,
2022-11-07,17:52:00,6.63,64.24,68.47,67.86,59.03,40.91,38.8,13.87,15.93,
2022-11-07,23:52:18,6.3,62.95,68.26,68.07,59.06,40.93,38.8,14,13.93,
2022-11-08,00:02:18,6.3,62.93,68.25,68.08,59.05,40.93,38.79,13.93,13.93,
2022-11-08,05:52:36,6.24,62.47,68.04,68.15,59.09,40.93,38.79,14.06,13.31,
2022-11-08,11:52:54,6.69,62.15,67.87,68.12,59.1,40.96,38.79,14.06,13.37,
2022-11-08,17:53:12,6.65,62.01,67.83,68.1,59.1,40.98,38.8,14.06,14.18,
2022-11-08,23:53:29,6.3,61.7,67.76,68.08,59.09,40.97,38.8,14,13.37,
2022-11-09,00:03:30,6.3,61.69,67.75,68.08,59.09,40.98,38.8,14.06,13.31,
2022-11-09,05:53:47,6.24,61.47,67.65,68.06,59.08,40.98,38.8,14,12.93,
2022-11-09,11:54:04,6.68,61.3,67.53,68.01,59.08,40.98,38.81,14,12.81,
2022-11-09,17:54:22,6.64,61.2,67.48,67.94,59.06,40.98,38.82,13.93,13.56,
2022-11-09,23:54:40,6.3,60.77,67.35,67.91,59.03,40.97,38.81,13.87,11.81,
2022-11-10,00:04:40,6.3,60.77,67.33,67.9,59.03,40.97,38.81,13.87,11.75,
2022-11-10,06:05:00,6.23,60.35,67.08,67.83,59.01,40.96,38.8,13.81,10.56,
2022-11-10,12:05:16,6.59,60.48,66.94,67.69,59,40.96,38.82,13.75,14.37,
2022-11-10,17:55:35,6.62,60.71,67.29,67.61,58.94,40.93,38.8,13.62,15.06,
2022-11-10,23:55:51,6.3,60.32,67.23,67.69,58.92,40.93,38.78,13.56,13.56,
2022-11-11,00:05:52,6.3,60.31,67.23,67.69,58.92,40.93,38.78,13.56,13.56,
2022-11-11,05:56:14,6.24,60.04,67.1,67.72,58.93,40.91,38.78,13.62,12.93,
2022-11-11,12:06:43,6.6,60.07,67.05,67.69,58.96,40.91,38.78,13.62,14.93,
2022-11-11,17:56:44,6.64,67.11,68.8,67.62,58.99,40.9,38.78,13.68,13.68,
2022-11-11,23:57:02,6.3,64.11,68.58,67.82,58.98,40.91,38.75,13.68,12.87,
2022-11-12,00:07:03,6.3,64.06,68.57,67.82,58.99,40.9,38.75,13.68,12.81,
2022-11-12,05:57:20,6.24,63.07,68.3,67.96,59,40.91,38.77,13.75,12.25,
2022-11-12,11:47:36,6.59,62.86,68.14,68,59.01,40.91,38.77,13.75,14.75,
2022-11-12,17:37:53,6.61,62.67,68.25,68.01,58.99,40.91,38.77,13.68,15.12,
2022-11-12,23:58:12,6.29,61.94,68.1,68.12,58.99,40.91,38.75,13.68,13,
2022-11-13,00:08:12,6.29,61.93,68.08,68.12,58.99,40.91,38.75,13.68,12.93,
2022-11-13,05:58:30,6.24,61.4,67.78,68.15,59.02,40.93,38.74,13.75,11.37,
2022-11-13,11:58:47,6.58,61.43,67.58,68.08,59.03,40.93,38.75,13.75,14.87,
2022-11-13,17:59:07,6.54,61.63,67.87,68.01,59.02,40.93,38.75,13.68,16.37,
2022-11-13,23:59:23,6.28,61.08,67.82,68.12,59.01,40.93,38.73,13.75,13.68,
2022-11-14,00:09:24,6.28,61.06,67.82,68.12,59.01,40.93,38.73,13.75,13.68,
2022-11-14,05:59:40,6.23,60.52,67.5,68.17,59.04,40.93,38.73,13.81,12.06,
2022-11-14,11:59:59,6.55,60.55,67.31,68.08,59.08,40.95,38.73,13.87,15.75,
2022-11-14,17:50:17,6.5,61,67.69,68.01,59.07,40.95,38.73,13.81,18.31,
2022-11-14,23:50:34,6.28,60.46,67.69,68.16,59.09,40.96,38.72,13.87,14.87,
2022-11-15,00:00:35,6.28,60.44,67.69,68.16,59.09,40.96,38.72,13.87,14.81,
2022-11-15,05:50:52,6.23,59.97,67.37,68.24,59.14,40.98,38.72,14.06,13.37,
2022-11-15,12:01:10,6.59,59.97,67.18,68.18,59.19,41.01,38.73,14.18,16.5,
2022-11-15,17:51:27,6.54,60.25,67.46,68.11,59.2,41.02,38.73,14.18,18.18,
2022-11-15,23:51:45,6.29,59.78,67.41,68.21,59.21,41.03,38.72,14.25,15.31,
2022-11-16,00:01:46,6.29,59.77,67.4,68.21,59.22,41.04,38.72,14.25,15.31,
2022-11-16,05:52:14,6.24,59.46,67.16,68.26,59.27,41.04,38.74,14.37,14.75,
2022-11-16,11:52:21,6.58,59.33,67.01,68.24,59.31,41.07,38.75,14.5,16.18,
2022-11-16,17:52:39,6.54,59.75,67.28,68.15,59.34,41.08,38.75,14.5,18.93,
2022-11-16,23:52:58,6.29,59.25,67.18,68.25,59.35,41.1,38.75,14.56,15.68,
2022-11-17,00:02:58,6.29,59.24,67.17,68.25,59.35,41.1,38.75,14.56,15.68,
2022-11-17,05:53:15,6.24,58.91,66.9,68.28,59.39,41.12,38.75,14.75,14.93,
2022-11-17,11:53:35,6.58,58.73,66.72,68.23,59.44,41.15,38.78,14.81,15.81,
2022-11-17,17:53:51,6.55,67.31,68.64,68.01,59.48,41.14,38.79,14.81,17.68,
2022-11-17,23:54:09,6.29,64.18,68.64,68.15,59.46,41.16,38.78,14.87,15,
2022-11-18,00:04:11,6.29,64.14,68.62,68.16,59.47,41.16,38.78,14.87,15,
2022-11-18,05:54:27,6.24,63.21,68.32,68.23,59.5,41.17,38.79,14.93,14.5,
2022-11-18,11:54:45,6.59,62.93,68.17,68.19,59.52,41.2,38.8,15,16.37,
2022-11-18,17:55:03,6.51,63.02,68.44,68.15,59.52,41.2,38.8,14.93,18.68,
2022-11-18,23:54:38,6.29,62.2,68.35,68.28,59.51,41.2,38.8,15,15.43,
2022-11-19,00:04:37,6.29,62.19,68.33,68.28,59.51,41.21,38.8,15,15.43,
2022-11-19,05:54:54,6.24,61.76,68.07,68.32,59.54,41.22,38.81,15.06,14.68,
2022-11-19,11:55:12,6.62,61.55,67.9,68.28,59.56,41.23,38.83,15.12,15.31,
2022-11-19,17:55:30,6.56,61.73,68.03,68.17,59.57,41.25,38.83,15.12,17.37,
2022-11-19,23:55:48,6.29,61.1,67.87,68.23,59.56,41.25,38.83,15.12,14.37,
2022-11-20,00:05:50,6.29,61.08,67.85,68.23,59.56,41.26,38.82,15.12,14.37,
2022-11-20,05:56:05,6.24,60.58,67.5,68.21,59.56,41.26,38.83,15.18,13,
2022-11-20,12:06:24,6.58,60.61,67.29,68.08,59.56,41.28,38.84,15.12,16.18,
2022-11-20,17:56:41,6.53,60.92,67.6,67.96,59.53,41.27,38.84,15.06,18.06,
2022-11-20,23:56:59,6.28,60.23,67.42,68.03,59.51,41.26,38.83,15,13.87,
2022-11-21,00:07:00,6.28,60.2,67.41,68.04,59.51,41.26,38.83,15,13.81,
2022-11-21,05:57:18,6.23,59.67,66.98,68.01,59.51,41.26,38.82,15.06,12.18,
2022-11-21,11:57:36,6.55,59.73,66.75,67.86,59.53,41.27,38.84,15.06,16.18,
2022-11-21,17:57:54,6.53,60.24,67.15,67.72,59.48,41.25,38.82,14.93,18.81,
2022-11-21,23:58:13,6.28,59.62,67.05,67.82,59.45,41.24,38.8,14.93,14.68,
2022-11-22,00:08:14,6.28,59.6,67.04,67.82,59.45,41.24,38.8,14.93,14.62,
2022-11-22,05:58:28,6.23,66.28,67.75,67.78,59.5,41.22,38.81,15,13.25,
2022-11-22,11:58:46,6.62,64.83,68.39,68.01,59.48,41.22,38.82,15,14.87,
2022-11-22,17:59:04,6.56,63.92,68.5,68.07,59.46,41.22,38.81,14.93,17.18,
2022-11-22,23:59:21,6.29,63.03,68.33,68.19,59.44,41.23,38.79,14.93,14.18,
2022-11-23,00:09:22,6.29,63.01,68.32,68.21,59.44,41.22,38.79,14.93,14.18,
2022-11-23,05:59:39,6.24,62.6,68.05,68.24,59.45,41.23,38.79,14.93,13.81,
2022-11-23,11:59:57,6.64,62.41,67.9,68.19,59.46,41.23,38.8,14.93,14.31,
2022-11-23,17:50:15,6.62,62.54,68.05,68.12,59.45,41.23,38.8,14.93,16.18,
2022-11-23,23:50:33,6.3,62,67.91,68.18,59.44,41.23,38.79,14.87,14.43,
2022-11-24,00:00:33,6.3,61.99,67.91,68.18,59.44,41.23,38.8,14.87,14.37,
2022-11-24,05:50:50,6.24,61.67,67.72,68.17,59.45,41.23,38.79,14.93,13.81,
2022-11-24,12:01:09,6.59,61.6,67.6,68.12,59.46,41.23,38.8,14.87,15.75,
2022-11-24,17:51:26,6.53,61.88,67.85,68.04,59.46,41.23,38.81,14.87,18.06,
2022-11-24,23:51:44,6.29,61.35,67.78,68.15,59.44,41.23,38.79,14.87,15.12,
2022-11-25,00:01:45,6.29,61.33,67.78,68.15,59.45,41.23,38.78,14.87,15.06,
2022-11-25,05:52:02,6.24,60.94,67.51,68.19,59.48,41.23,38.78,15,14.25,
2022-11-25,11:52:20,6.62,60.81,67.33,68.17,59.51,41.25,38.79,15,15.56,
2022-11-25,17:52:38,6.55,61.05,67.53,68.07,59.53,41.25,38.79,15,17.87,
2022-11-25,23:52:58,6.29,60.53,67.42,68.12,59.52,41.26,38.79,15.06,14.81,
2022-11-26,00:02:57,6.29,60.52,67.41,68.14,59.51,41.26,38.78,15.06,14.81,
2022-11-26,05:43:21,6.24,65.19,67.14,68.12,59.55,41.24,38.79,15.12,14.18,
2022-11-26,11:13:30,6.65,65.16,68.41,68.17,59.55,41.26,38.79,15.12,14.68,
2022-11-26,16:43:47,6.57,64.62,68.58,68.26,59.56,41.27,38.8,15.12,17.5,
2022-11-26,23:44:10,6.3,63.23,68.5,68.44,59.57,41.27,38.79,15.12,15,
2022-11-27,00:04:10,6.3,63.19,68.49,68.46,59.57,41.28,38.79,15.12,14.93,
2022-11-27,05:54:26,6.24,62.85,68.28,68.55,59.6,41.28,38.79,15.18,14.37,
2022-11-27,11:44:43,6.65,62.61,68.15,68.56,59.62,41.3,38.8,15.18,14.81,
2022-11-27,17:35:01,6.56,62.74,68.26,68.51,59.62,41.3,38.81,15.12,17.25,
2022-11-27,23:55:20,6.3,62.15,68.16,68.58,59.62,41.3,38.8,15.12,14.62,
2022-11-28,00:05:20,6.3,62.14,68.15,68.58,59.62,41.3,38.8,15.12,14.62,
2022-11-28,06:45:41,6.23,61.8,67.91,68.6,59.64,41.31,38.8,15.18,14.37,
2022-11-28,12:25:58,6.64,61.67,67.79,68.56,59.65,41.32,38.81,15.18,15,
2022-11-28,18:06:14,6.59,61.72,67.82,68.5,59.65,41.32,38.82,15.12,16.37,
2022-11-28,23:56:32,6.3,61.39,67.75,68.51,59.64,41.32,38.81,15.12,14.93,
2022-11-29,00:06:34,6.3,61.38,67.75,68.5,59.64,41.33,38.81,15.12,14.93,
